filename	acq_time	operator	randstr
anat/sub-S10_ses-1_acq-inv1_T1w.nii.gz	2022-11-09T14:45:44.867500	n/a	03c3b785
anat/sub-S10_ses-1_acq-inv2_T1w.nii.gz	2022-11-09T14:45:44.867500	n/a	6d15401b
anat/sub-S10_ses-1_acq-uni_T1w.nii.gz	2022-11-09T14:45:44.867500	n/a	ca8a002a
func/sub-S10_ses-1_task-WhatOn_acq-M_dir-AP_bold.json	2022-11-09T14:45:44.867500	n/a	75e3859e
func/sub-S10_ses-1_task-WhatOn_acq-P_dir-AP_bold.json	2022-11-09T14:45:44.867500	n/a	9e48b2fa
func/sub-S10_ses-1_task-WhatOn_acq-M_run-1_bold.nii.gz	2022-11-09T14:45:44.867500	n/a	75e3859e
func/sub-S10_ses-1_task-WhatOn_acq-P_run-1_bold.nii.gz	2022-11-09T14:45:44.867500	n/a	9e48b2fa
func/sub-S10_ses-1_task-WhatOn_acq-M_run-2_bold.nii.gz	2022-11-09T14:56:24.865000	n/a	bc324a43
func/sub-S10_ses-1_task-WhatOn_acq-P_run-2_bold.nii.gz	2022-11-09T14:56:24.865000	n/a	18416be4
func/sub-S10_ses-1_task-WhatOn_acq-M_run-3_bold.nii.gz	2022-11-09T15:06:08.837500	n/a	30ffe24a
func/sub-S10_ses-1_task-WhatOn_acq-P_run-3_bold.nii.gz	2022-11-09T15:06:08.837500	n/a	3a4f1d35
func/sub-S10_ses-1_task-WhatOff_acq-M_run-1_bold.nii.gz	2022-11-09T15:15:25.880000	n/a	c988f368
func/sub-S10_ses-1_task-WhatOff_acq-P_run-1_bold.nii.gz	2022-11-09T15:15:25.880000	n/a	b66fd0a5
func/sub-S10_ses-1_task-WhatOff_acq-M_run-2_bold.nii.gz	2022-11-09T15:22:30.887500	n/a	865b4cfc
func/sub-S10_ses-1_task-WhatOff_acq-P_run-2_bold.nii.gz	2022-11-09T15:22:30.887500	n/a	4ab4115e
func/sub-S10_ses-1_task-WhatOff_acq-M_run-3_bold.nii.gz	2022-11-09T15:29:18.870000	n/a	b44c2f95
func/sub-S10_ses-1_task-WhatOff_acq-P_run-3_bold.nii.gz	2022-11-09T15:29:18.870000	n/a	bbec35ae
func/sub-S10_ses-1_task-WhatOn_acq-M_run-4_bold.nii.gz	2022-11-09T15:36:35.627500	n/a	ac4932d0
func/sub-S10_ses-1_task-WhatOn_acq-P_run-4_bold.nii.gz	2022-11-09T15:36:35.627500	n/a	992c8320
func/sub-S10_ses-1_task-WhatOff_acq-M_run-4_bold.nii.gz	2022-11-09T15:46:28.865000	n/a	a6d9ae37
func/sub-S10_ses-1_task-WhatOff_acq-P_run-4_bold.nii.gz	2022-11-09T15:46:28.865000	n/a	d4c48458
