filename	acq_time	operator	randstr
anat/sub-S09_ses-1_acq-inv1_T1w.nii.gz	2022-11-10T16:02:11.242500	n/a	1bdd3be8
anat/sub-S09_ses-1_acq-inv2_T1w.nii.gz	2022-11-10T16:02:13.100000	n/a	5d14b12c
anat/sub-S09_ses-1_acq-uni_T1w.nii.gz	2022-11-10T16:02:13.100000	n/a	8e8fc17b
func/sub-S09_ses-1_task-WhatOn_acq-M_dir-AP_bold.nii.gz	2022-11-10T16:11:24.075000	n/a	a92156a2
func/sub-S09_ses-1_task-WhatOn_acq-P_dir-AP_bold.nii.gz	2022-11-10T16:11:24.075000	n/a	ccbc091b
func/sub-S09_ses-1_task-WhatOn_acq-M_run-1_bold.nii.gz	2022-11-10T16:13:56.095000	n/a	fc541817
func/sub-S09_ses-1_task-WhatOn_acq-P_run-1_bold.nii.gz	2022-11-10T16:13:56.095000	n/a	60031b97
func/sub-S09_ses-1_task-WhatOn_acq-M_run-2_bold.nii.gz	2022-11-10T16:23:41.105000	n/a	7fd8e16f
func/sub-S09_ses-1_task-WhatOn_acq-P_run-2_bold.nii.gz	2022-11-10T16:23:41.105000	n/a	6ee5cdbb
func/sub-S09_ses-1_task-WhatOff_acq-M_run-1_bold.nii.gz	2022-11-10T16:33:17.102500	n/a	e663dc42
func/sub-S09_ses-1_task-WhatOff_acq-P_run-1_bold.nii.gz	2022-11-10T16:33:17.102500	n/a	054614f7
