filename	acq_time	operator	randstr
anat/sub-S06_acq-inv1_T1w.nii.gz	2022-06-09T13:59:52.817500	n/a	2242f61f
anat/sub-S06_acq-inv2_T1w.nii.gz	2022-06-09T13:59:54.675000	n/a	52a47884
anat/sub-S06_acq-uni_T1w.nii.gz	2022-06-09T13:59:54.675000	n/a	d78e1004
func/sub-S06_task-WhatOn_acq-M_dir-AP_bold.nii.gz	2022-06-09T14:10:18.855000	n/a	abc82927
func/sub-S06_task-WhatOn_acq-P_dir-AP_bold.nii.gz	2022-06-09T14:10:18.855000	n/a	a0126954
func/sub-S06_task-WhatOn_acq-M_run-1_bold.nii.gz	2022-06-09T14:18:35.870000	n/a	6aea3f52
func/sub-S06_task-WhatOn_acq-P_run-1_bold.nii.gz	2022-06-09T14:18:35.870000	n/a	1687c396
func/sub-S06_task-WhatOn_acq-M_run-2_bold.nii.gz	2022-06-09T14:28:49.847500	n/a	137a7bab
func/sub-S06_task-WhatOn_acq-P_run-2_bold.nii.gz	2022-06-09T14:28:49.847500	n/a	0510c7b4
func/sub-S06_task-WhatOn_acq-M_run-3_bold.nii.gz	2022-06-09T14:38:36.850000	n/a	2008c840
func/sub-S06_task-WhatOn_acq-P_run-3_bold.nii.gz	2022-06-09T14:38:36.850000	n/a	6c9398f5
func/sub-S06_task-WhatOn_acq-M_run-4_bold.nii.gz	2022-06-09T14:48:24.510000	n/a	7d641701
func/sub-S06_task-WhatOn_acq-P_run-4_bold.nii.gz	2022-06-09T14:48:24.510000	n/a	7c4bd620
func/sub-S06_task-WhatOn_acq-M_run-5_bold.nii.gz	2022-06-09T14:58:08.380000	n/a	430d9dc3
func/sub-S06_task-WhatOn_acq-P_run-5_bold.nii.gz	2022-06-09T14:58:08.380000	n/a	a7ae2643
func/sub-S06_task-WhatOn_acq-M_run-6_bold.nii.gz	2022-06-09T15:08:02.860000	n/a	f82844e7
func/sub-S06_task-WhatOn_acq-P_run-6_bold.nii.gz	2022-06-09T15:08:02.860000	n/a	f3e6c9ca
func/sub-S06_task-WhatOn_acq-M_run-7_bold.nii.gz	2022-06-09T15:17:40.877500	n/a	4bc0b63c
func/sub-S06_task-WhatOn_acq-P_run-7_bold.nii.gz	2022-06-09T15:17:40.877500	n/a	47494cad
func/sub-S06_task-WhatOn_acq-M_run-8_bold.nii.gz	2022-06-09T15:27:35.615000	n/a	b558ec74
func/sub-S06_task-WhatOn_acq-P_run-8_bold.nii.gz	2022-06-09T15:27:35.615000	n/a	5e2e1282
func/sub-S06_task-WhatOff_acq-M_run-1_bold.nii.gz	2022-06-09T15:37:50.555000	n/a	7848731d
func/sub-S06_task-WhatOff_acq-P_run-1_bold.nii.gz	2022-06-09T15:37:50.555000	n/a	8848c5bb
func/sub-S06_task-WhatOff_acq-M_run-2_bold.nii.gz	2022-06-09T15:44:32.845000	n/a	9fbf0a73
func/sub-S06_task-WhatOff_acq-P_run-2_bold.nii.gz	2022-06-09T15:44:32.845000	n/a	79359ca1
func/sub-S06_task-WhatOff_acq-M_run-3_bold.nii.gz	2022-06-09T15:51:43.852500	n/a	5f200863
func/sub-S06_task-WhatOff_acq-P_run-3_bold.nii.gz	2022-06-09T15:51:43.852500	n/a	917f3e3b
func/sub-S06_task-WhatOff_acq-M_run-4_bold.nii.gz	2022-06-09T15:58:39.850000	n/a	81758b3b
func/sub-S06_task-WhatOff_acq-P_run-4_bold.nii.gz	2022-06-09T15:58:39.850000	n/a	959cfa42
func/sub-S06_task-WhatOff_acq-M_run-5_bold.nii.gz	2022-06-09T16:06:06.850000	n/a	81987cb4
func/sub-S06_task-WhatOff_acq-P_run-5_bold.nii.gz	2022-06-09T16:06:06.850000	n/a	3c767110
func/sub-S06_task-WhatOff_acq-M_run-6_bold.nii.gz	2022-06-09T16:12:53.842500	n/a	abab653d
func/sub-S06_task-WhatOff_acq-P_run-6_bold.nii.gz	2022-06-09T16:12:53.842500	n/a	34a17825
