filename	acq_time	operator	randstr
func/sub-S10_ses-2_task-WhatOn_acq-M_run-5_bold.nii.gz	2022-11-11T17:14:22.860000	n/a	b891a60a
func/sub-S10_ses-2_task-WhatOn_acq-P_run-5_bold.nii.gz	2022-11-11T17:14:22.860000	n/a	909472ec
func/sub-S10_ses-2_task-WhatOn_acq-M_run-6_bold.nii.gz	2022-11-11T17:24:08.855000	n/a	b3357851
func/sub-S10_ses-2_task-WhatOn_acq-P_run-6_bold.nii.gz	2022-11-11T17:24:08.855000	n/a	1d9d9cb9
func/sub-S10_ses-2_task-WhatOn_acq-M_run-7_bold.nii.gz	2022-11-11T17:33:50.600000	n/a	f97b5b10
func/sub-S10_ses-2_task-WhatOn_acq-P_run-7_bold.nii.gz	2022-11-11T17:33:50.600000	n/a	0a4f76b9
func/sub-S10_ses-2_task-WhatOn_acq-M_run-8_bold.nii.gz	2022-11-11T17:43:30.867500	n/a	8b93d879
func/sub-S10_ses-2_task-WhatOn_acq-P_run-8_bold.nii.gz	2022-11-11T17:43:30.867500	n/a	6e0073b7
func/sub-S10_ses-2_task-WhatOff_acq-M_run-5_bold.nii.gz	2022-11-11T17:52:58.870000	n/a	502ff11a
func/sub-S10_ses-2_task-WhatOff_acq-P_run-5_bold.nii.gz	2022-11-11T17:52:58.870000	n/a	89bbdd7c
func/sub-S10_ses-2_task-WhatOff_acq-M_run-6_bold.nii.gz	2022-11-11T17:59:45.880000	n/a	f680b7d2
func/sub-S10_ses-2_task-WhatOff_acq-P_run-6_bold.nii.gz	2022-11-11T17:59:45.880000	n/a	8303c6ae
