onset	duration	trial_type
4	0	WhatOn_Picture
5	0	WhatOn_Angelina0_pa
9	0	MotorResponse
13	0	WhatOn_Picture
14	0	WhatOn_BarackObama1_omis
17	0	MotorResponse
21	0	WhatOn_Picture
22	0	WhatOn_Beyonce3_omis
25	0	MotorResponse
29	0	WhatOn_Picture
30	0	WhatOn_BarackObama1_pa
34	0	MotorResponse
38	0	WhatOn_Picture
39	0	WhatOn_BarackObama1_ga
43	0	MotorResponse
47	0	WhatOn_Picture
48	0	WhatOn_BarackObama1_pa
51	0	MotorResponse
54	0	WhatOn_Picture
55	0	WhatOn_BarackObama1_pa
59	0	MotorResponse
62	0	WhatOn_Picture
63	0	WhatOn_GeorgeBush1_ga
67	0	MotorResponse
71	0	WhatOn_Picture
72	0	WhatOn_BarackObama1_ga
76	0	MotorResponse
80	0	WhatOn_Picture
81	0	WhatOn_BradPitt0_pa
84	0	MotorResponse
88	0	WhatOn_Picture
89	0	WhatOn_Magician2_pa
92	0	MotorResponse
95	0	WhatOn_Picture
96	0	WhatOn_Angelina0_ga
100	0	MotorResponse
104	0	WhatOn_Picture
105	0	WhatOn_MJackson3_pa
109	0	MotorResponse
112	0	WhatOn_Picture
113	0	WhatOn_BarackObama1_pa
117	0	MotorResponse
121	0	WhatOn_Picture
122	0	WhatOn_Magician2_pa
125	0	MotorResponse
129	0	WhatOn_Picture
130	0	WhatOn_GeorgeBush1_ga
134	0	MotorResponse
138	0	WhatOn_Picture
139	0	WhatOn_GeorgeBush1_ga
143	0	MotorResponse
147	0	WhatOn_Picture
148	0	WhatOn_MJackson3_pa
151	0	MotorResponse
154	0	WhatOn_Picture
155	0	WhatOn_ClownMask2_ga
158	0	MotorResponse
161	0	WhatOn_Picture
162	0	WhatOn_ClownMask2_omis
165	0	MotorResponse
169	0	WhatOn_Picture
170	0	WhatOn_Angelina0_ga
174	0	MotorResponse
177	0	WhatOn_Picture
178	0	WhatOn_Beyonce3_ga
181	0	MotorResponse
185	0	WhatOn_Picture
186	0	WhatOn_Beyonce3_ga
190	0	MotorResponse
193	0	WhatOn_Picture
194	0	WhatOn_ClownMask2_ga
197	0	MotorResponse
