onset	duration	trial_type
4	0	WhatOff_Picture
5	0	WhatOff_random_face_nun_ga
9	0	MotorResponse
12	0	WhatOff_Picture
13	0	WhatOff_random_face_astronaut_pa
17	0	MotorResponse
20	0	WhatOff_Picture
21	0	WhatOff_random_face_lady_ga
25	0	MotorResponse
28	0	WhatOff_Picture
29	0	WhatOff_random_face_femaledr_ga
33	0	MotorResponse
36	0	WhatOff_Picture
37	0	WhatOff_random_face_nun_pa
41	0	MotorResponse
45	0	WhatOff_Picture
46	0	WhatOff_random_face_femaledr_pa
50	0	MotorResponse
53	0	WhatOff_Picture
54	0	WhatOff_random_face_soldier_ga
58	0	MotorResponse
61	0	WhatOff_Picture
62	0	WhatOff_omis
66	0	MotorResponse
69	0	WhatOff_Picture
70	0	WhatOff_random_face_astronaut_ga
73	0	MotorResponse
76	0	WhatOff_Picture
77	0	WhatOff_omis
80	0	MotorResponse
84	0	WhatOff_Picture
85	0	WhatOff_random_face_billgates_pa
89	0	MotorResponse
92	0	WhatOff_Picture
93	0	WhatOff_random_face_nun_ga
96	0	MotorResponse
100	0	WhatOff_Picture
101	0	WhatOff_random_face_oprahwinfrey_ga
105	0	MotorResponse
109	0	WhatOff_Picture
110	0	WhatOff_random_face_nun_pa
114	0	MotorResponse
118	0	WhatOff_Picture
119	0	WhatOff_random_face_soldier_pa
123	0	MotorResponse
126	0	WhatOff_Picture
127	0	WhatOff_random_face_nun_pa
131	0	MotorResponse
