filename	acq_time	operator	randstr
anat/sub-S07_acq-inv1_T1w.nii.gz	2022-06-08T15:01:09.215000	n/a	934ff85f
anat/sub-S07_acq-inv2_T1w.nii.gz	2022-06-08T15:01:09.215000	n/a	0d7db30d
anat/sub-S07_acq-uni_T1w.nii.gz	2022-06-08T15:01:11.072500	n/a	6d7146db
func/sub-S07_task-WhatOn_acq-M_dir-AP_bold.nii.gz	2022-06-08T15:13:06.100000	n/a	53ad7f55
func/sub-S07_task-WhatOn_acq-P_dir-AP_bold.nii.gz	2022-06-08T15:13:06.100000	n/a	83cc27a2
func/sub-S07_task-WhatOn_acq-M_run-1_bold.nii.gz	2022-06-08T15:16:26.122500	n/a	5c806fad
func/sub-S07_task-WhatOn_acq-P_run-1_bold.nii.gz	2022-06-08T15:16:26.122500	n/a	559fcd84
func/sub-S07_task-WhatOn_acq-M_run-2_bold.nii.gz	2022-06-08T15:26:34.090000	n/a	ce2efe01
func/sub-S07_task-WhatOn_acq-P_run-2_bold.nii.gz	2022-06-08T15:26:34.090000	n/a	a99b6795
func/sub-S07_task-WhatOn_acq-M_run-3_bold.nii.gz	2022-06-08T15:39:55.177500	n/a	a44f4765
func/sub-S07_task-WhatOn_acq-P_run-3_bold.nii.gz	2022-06-08T15:39:55.177500	n/a	8487ed27
func/sub-S07_task-WhatOn_acq-M_run-4_bold.nii.gz	2022-06-08T15:50:01.092500	n/a	29fdfa2d
func/sub-S07_task-WhatOn_acq-P_run-4_bold.nii.gz	2022-06-08T15:50:01.092500	n/a	9894e06a
func/sub-S07_task-WhatOn_acq-M_run-5_bold.nii.gz	2022-06-08T15:59:48.095000	n/a	7322135d
func/sub-S07_task-WhatOn_acq-P_run-5_bold.nii.gz	2022-06-08T15:59:48.095000	n/a	25eddb6d
func/sub-S07_task-WhatOn_acq-M_run-6_bold.nii.gz	2022-06-08T16:09:41.062500	n/a	4f5dd52e
func/sub-S07_task-WhatOn_acq-P_run-6_bold.nii.gz	2022-06-08T16:09:41.062500	n/a	98bf50b3
func/sub-S07_task-WhatOn_acq-M_run-7_bold.nii.gz	2022-06-08T16:19:25.122500	n/a	4d8ea0ef
func/sub-S07_task-WhatOn_acq-P_run-7_bold.nii.gz	2022-06-08T16:19:25.122500	n/a	8469beb5
func/sub-S07_task-WhatOn_acq-M_run-8_bold.nii.gz	2022-06-08T16:29:01.102500	n/a	a226263d
func/sub-S07_task-WhatOn_acq-P_run-8_bold.nii.gz	2022-06-08T16:29:01.102500	n/a	df8ea277
func/sub-S07_task-WhatOff_acq-M_run-1_bold.nii.gz	2022-06-08T16:39:18.085000	n/a	199c3484
func/sub-S07_task-WhatOff_acq-P_run-1_bold.nii.gz	2022-06-08T16:39:18.085000	n/a	b8960898
func/sub-S07_task-WhatOff_acq-M_run-2_bold.nii.gz	2022-06-08T16:46:25.112500	n/a	e851e4b9
func/sub-S07_task-WhatOff_acq-P_run-2_bold.nii.gz	2022-06-08T16:46:25.112500	n/a	20fb72f9
func/sub-S07_task-WhatOff_acq-M_run-3_bold.nii.gz	2022-06-08T16:53:04.157500	n/a	8149f12c
func/sub-S07_task-WhatOff_acq-P_run-3_bold.nii.gz	2022-06-08T16:53:04.157500	n/a	86686597
func/sub-S07_task-WhatOff_acq-M_run-4_bold.nii.gz	2022-06-08T16:59:47.147500	n/a	75f09ad6
func/sub-S07_task-WhatOff_acq-P_run-4_bold.nii.gz	2022-06-08T16:59:47.147500	n/a	909135cb
func/sub-S07_task-WhatOff_acq-M_run-5_bold.nii.gz	2022-06-08T17:06:29.072500	n/a	1de56966
func/sub-S07_task-WhatOff_acq-P_run-5_bold.nii.gz	2022-06-08T17:06:29.072500	n/a	def1bbde
func/sub-S07_task-WhatOff_acq-M_run-6_bold.nii.gz	2022-06-08T17:13:31.152500	n/a	4d756a48
func/sub-S07_task-WhatOff_acq-P_run-6_bold.nii.gz	2022-06-08T17:13:31.152500	n/a	7f678c0b
