filename	acq_time	operator	randstr
func/sub-S11_ses-2_task-WhatOn_acq-M_run-4_bold.nii.gz	2023-05-10T12:28:49.622500	n/a	152a4251
func/sub-S11_ses-2_task-WhatOn_acq-P_run-4_bold.nii.gz	2023-05-10T12:28:49.622500	n/a	5115e8b2
func/sub-S11_ses-2_task-WhatOn_acq-M_run-5_bold.nii.gz	2023-05-10T12:38:31.250000	n/a	f47d1f3a
func/sub-S11_ses-2_task-WhatOn_acq-P_run-5_bold.nii.gz	2023-05-10T12:38:31.250000	n/a	9516d097
func/sub-S11_ses-2_task-WhatOn_acq-M_run-6_bold.nii.gz	2023-05-10T12:48:14.332500	n/a	098cc547
func/sub-S11_ses-2_task-WhatOn_acq-P_run-6_bold.nii.gz	2023-05-10T12:48:14.332500	n/a	c8e9b6b2
func/sub-S11_ses-2_task-WhatOn_acq-M_run-7_bold.nii.gz	2023-05-10T12:58:03.240000	n/a	b4d18ef8
func/sub-S11_ses-2_task-WhatOn_acq-P_run-7_bold.nii.gz	2023-05-10T12:58:03.240000	n/a	f2eaa515
func/sub-S11_ses-2_task-WhatOn_acq-M_run-8_bold.nii.gz	2023-05-10T13:07:44.307500	n/a	7ec84925
func/sub-S11_ses-2_task-WhatOn_acq-P_run-8_bold.nii.gz	2023-05-10T13:07:44.307500	n/a	237adc05
func/sub-S11_ses-2_task-WhatOff_acq-M_run-4_bold.nii.gz	2023-05-10T13:17:35.950000	n/a	5d3aa66c
func/sub-S11_ses-2_task-WhatOff_acq-P_run-4_bold.nii.gz	2023-05-10T13:17:35.950000	n/a	f50f3c47
func/sub-S11_ses-2_task-WhatOff_acq-M_run-5_bold.nii.gz	2023-05-10T13:24:35.825000	n/a	24dc3065
func/sub-S11_ses-2_task-WhatOff_acq-P_run-5_bold.nii.gz	2023-05-10T13:24:35.825000	n/a	6afa94d0
func/sub-S11_ses-2_task-WhatOff_acq-M_run-6_bold.nii.gz	2023-05-10T13:31:12.025000	n/a	5500d9f1
func/sub-S11_ses-2_task-WhatOff_acq-P_run-6_bold.nii.gz	2023-05-10T13:31:12.025000	n/a	5ed68805
