onset	duration	trial_type
4	0	WhatOff_Picture
5	0	WhatOff_random_face_oprahwinfrey_ga
9	0	MotorResponse
13	0	WhatOff_Picture
14	0	WhatOff_random_face_nun_ga
17	0	MotorResponse
21	0	WhatOff_Picture
22	0	WhatOff_random_face_soldier_ga
25	0	MotorResponse
29	0	WhatOff_Picture
30	0	WhatOff_random_face_soldier_pa
33	0	MotorResponse
37	0	WhatOff_Picture
38	0	WhatOff_omis
42	0	MotorResponse
45	0	WhatOff_Picture
46	0	WhatOff_random_face_astronaut_ga
50	0	MotorResponse
54	0	WhatOff_Picture
55	0	WhatOff_random_face_soldier_pa
58	0	MotorResponse
62	0	WhatOff_Picture
63	0	WhatOff_random_face_femaledr_ga
67	0	MotorResponse
71	0	WhatOff_Picture
72	0	WhatOff_random_face_femaledr_ga
76	0	MotorResponse
80	0	WhatOff_Picture
81	0	WhatOff_random_face_nun_pa
85	0	MotorResponse
88	0	WhatOff_Picture
89	0	WhatOff_random_face_lady_pa
92	0	MotorResponse
95	0	WhatOff_Picture
96	0	WhatOff_random_face_nun_ga
99	0	MotorResponse
102	0	WhatOff_Picture
103	0	WhatOff_random_face_lady_pa
106	0	MotorResponse
110	0	WhatOff_Picture
111	0	WhatOff_random_face_billgates_pa
114	0	MotorResponse
118	0	WhatOff_Picture
119	0	WhatOff_omis
123	0	MotorResponse
127	0	WhatOff_Picture
128	0	WhatOff_random_face_oprahwinfrey_pa
131	0	MotorResponse
