filename	acq_time	operator	randstr
func/sub-S12_ses-2_task-WhatOn_acq-M_run-3_bold.nii.gz	2023-05-01T15:42:51.175000	n/a	26bcdc7c
func/sub-S12_ses-2_task-WhatOn_acq-P_run-3_bold.nii.gz	2023-05-01T15:42:51.175000	n/a	66779aab
func/sub-S12_ses-2_task-WhatOn_acq-M_run-4_bold.nii.gz	2023-05-01T15:53:00.772500	n/a	d66246ee
func/sub-S12_ses-2_task-WhatOn_acq-P_run-4_bold.nii.gz	2023-05-01T15:53:00.772500	n/a	1938d086
func/sub-S12_ses-2_task-WhatOn_acq-M_run-5_bold.nii.gz	2023-05-01T16:03:18.960000	n/a	12549647
func/sub-S12_ses-2_task-WhatOn_acq-P_run-5_bold.nii.gz	2023-05-01T16:03:18.960000	n/a	d4bee2b4
func/sub-S12_ses-2_task-WhatOn_acq-M_run-6_bold.nii.gz	2023-05-01T16:26:11.077500	n/a	07333fb1
func/sub-S12_ses-2_task-WhatOn_acq-P_run-6_bold.nii.gz	2023-05-01T16:26:11.077500	n/a	1fdbaf75
func/sub-S12_ses-2_task-WhatOn_acq-M_run-7_bold.nii.gz	2023-05-01T16:50:09.080000	n/a	9ae7ef63
func/sub-S12_ses-2_task-WhatOn_acq-P_run-7_bold.nii.gz	2023-05-01T16:50:09.080000	n/a	c2d1ad19
func/sub-S12_ses-2_task-WhatOn_acq-M_run-8_bold.nii.gz	2023-05-01T16:59:35.672500	n/a	3caed13b
func/sub-S12_ses-2_task-WhatOn_acq-P_run-8_bold.nii.gz	2023-05-01T16:59:35.672500	n/a	088bb2a9
func/sub-S12_ses-2_task-WhatOff_acq-M_run-3_bold.nii.gz	2023-05-01T16:35:35.672500	n/a	3bc4fe20
func/sub-S12_ses-2_task-WhatOff_acq-P_run-3_bold.nii.gz	2023-05-01T16:35:35.672500	n/a	8f49d2de
func/sub-S12_ses-2_task-WhatOff_acq-M_run-4_bold.nii.gz	2023-05-01T16:43:10.012500	n/a	f743cf35
func/sub-S12_ses-2_task-WhatOff_acq-P_run-4_bold.nii.gz	2023-05-01T16:43:10.012500	n/a	dc87e83b
func/sub-S12_ses-2_task-WhatOff_acq-M_run-5_bold.nii.gz	2023-05-01T17:08:54.167500	n/a	3682a23a
func/sub-S12_ses-2_task-WhatOff_acq-P_run-5_bold.nii.gz	2023-05-01T17:08:54.167500	n/a	1464da1e
func/sub-S12_ses-2_task-WhatOff_acq-M_run-6_bold.nii.gz	2023-05-01T17:15:38.285000	n/a	97c0c3c3
func/sub-S12_ses-2_task-WhatOff_acq-P_run-6_bold.nii.gz	2023-05-01T17:15:38.285000	n/a	66f4dfd2
