onset	duration	trial_type
4	0	WhatOn_Picture
5	0	WhatOn_BarackObama1_pa
9	0	MotorResponse
12	0	WhatOn_Picture
13	0	WhatOn_BarackObama1_pa
17	0	MotorResponse
21	0	WhatOn_Picture
22	0	WhatOn_Angelina0_omis
25	0	MotorResponse
29	0	WhatOn_Picture
30	0	WhatOn_Angelina0_ga
34	0	MotorResponse
38	0	WhatOn_Picture
39	0	WhatOn_ClownMask2_ga
42	0	MotorResponse
45	0	WhatOn_Picture
46	0	WhatOn_BarackObama1_omis
49	0	MotorResponse
52	0	WhatOn_Picture
53	0	WhatOn_MJackson3_ga
57	0	MotorResponse
61	0	WhatOn_Picture
62	0	WhatOn_BradPitt0_pa
66	0	MotorResponse
69	0	WhatOn_Picture
70	0	WhatOn_ClownMask2_ga
73	0	MotorResponse
76	0	WhatOn_Picture
77	0	WhatOn_BradPitt0_pa
80	0	MotorResponse
83	0	WhatOn_Picture
84	0	WhatOn_BradPitt0_pa
88	0	MotorResponse
92	0	WhatOn_Picture
93	0	WhatOn_Angelina0_ga
96	0	MotorResponse
99	0	WhatOn_Picture
100	0	WhatOn_ClownMask2_omis
104	0	MotorResponse
107	0	WhatOn_Picture
108	0	WhatOn_Magician2_pa
111	0	MotorResponse
114	0	WhatOn_Picture
115	0	WhatOn_GeorgeBush1_ga
118	0	MotorResponse
121	0	WhatOn_Picture
122	0	WhatOn_BarackObama1_pa
125	0	MotorResponse
129	0	WhatOn_Picture
130	0	WhatOn_Beyonce3_ga
133	0	MotorResponse
136	0	WhatOn_Picture
137	0	WhatOn_BarackObama1_pa
141	0	MotorResponse
144	0	WhatOn_Picture
145	0	WhatOn_ClownMask2_pa
149	0	MotorResponse
152	0	WhatOn_Picture
153	0	WhatOn_Angelina0_ga
156	0	MotorResponse
159	0	WhatOn_Picture
160	0	WhatOn_Beyonce3_ga
163	0	MotorResponse
167	0	WhatOn_Picture
168	0	WhatOn_BarackObama1_pa
172	0	MotorResponse
176	0	WhatOn_Picture
177	0	WhatOn_BarackObama1_ga
181	0	MotorResponse
184	0	WhatOn_Picture
185	0	WhatOn_Magician2_pa
188	0	MotorResponse
